image_id,detection_confidence,image_timestamp,detection_source,mmsi,vessel_name,vessel_flag,vessel_type,vessel_id,detection_lat,detection_lon,fishing_event_lat,fishing_event_lon,event_start,event_end,event_id,event_type,event_duration_hours,potential_risk,is_high_risk,eez_regions,rfmo_regions,fao_regions,mpa_regions,distance_from_shore_km,distance_from_port_km,total_distance_km,average_speed_knots,ingested_at,fishing_processed_at,detection_processed_at,ship_image_url
229,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636024879,CPG PHOEBE,LBR,,636024879,-13.0,40.5,-13.0,40.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0229,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
230,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636025133,YAMI BENEFIT,LBR,,636025133,-12.7,-77.0999984741211,-13.7,-76.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0230,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
231,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636025796,GW MATHILDE,LBR,,636025796,20.4,-18.700000762939453,19.6,-19.200000762939453,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0231,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
232,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636093224,UAFL LIBERTY,LBR,,636093224,-12.2,44.400001525878906,-12.2,44.400001525878906,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0232,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
233,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657183700,GUARDIAN 10,NGA,,657183700,3.5,6.0,3.6,6.599999904632568,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0233,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
234,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657191200,ST WALGA,NGA,,657191200,6.1,1.2999999523162842,6.1,1.2999999523162842,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0234,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
235,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657199300,MAKANA,NGA,,657199300,4.1,6.300000190734863,4.1,6.300000190734863,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0235,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
236,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657210000,AGBAMI FPSO,NGA,,657210000,3.5,5.599999904632568,3.5,5.599999904632568,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0236,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
237,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657225000,SEVEN STARS IV,NGA,,657225000,4.1,6.699999809265137,4.1,6.699999809265137,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0237,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
238,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657248800,LEVANTO,NGA,,657248800,6.4,3.299999952316284,6.4,3.299999952316284,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0238,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
239,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657303700,SAINT PATRICK,NGA,,657303700,4.4,8.0,4.4,8.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0239,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
240,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657377000,BERGER RELIANCE,NGA,,657377000,4.7,7.099999904632568,4.7,7.099999904632568,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0240,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
241,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,657906000,MIDEN JUANITA,NGA,,657906000,5.2,5.199999809265137,5.2,5.199999809265137,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0241,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
242,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,667002270,SAPNA,SLE,,667002270,11.9,45.099998474121094,12.0,44.70000076293945,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0242,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
243,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,671034300,VB LOME,TGO,,671034300,6.1,1.2999999523162842,6.1,1.2999999523162842,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0243,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
244,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,671742000,HAJH GHSN J,TGO,,671742000,10.4,45.0,10.4,45.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0244,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
245,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,671882000,TRUST 1,TGO,,671882000,10.4,44.900001525878906,10.4,44.900001525878906,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0245,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
246,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,701000932,ANTONIO ALVAREZ,ARG,,701000932,-42.1,-61.900001525878906,-42.4,-62.70000076293945,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0246,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
247,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735023427,JESUS DEL GRAN PODER,ECU,,735023427,0.5,-91.69999694824219,1.1,-91.80000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0247,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
248,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735023429,SEA LION,ECU,,735023429,-0.5,-90.30000305175781,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0248,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
249,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735023470,CORAL 1,ECU,,735023470,-0.2,-90.30000305175781,0.3,-89.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0249,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
250,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735023474,EDEN,ECU,,735023474,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0250,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
251,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735023481,CALIPSO,ECU,,735023481,-0.9,-90.30000305175781,-0.6,-90.19999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0251,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
252,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735057505,BELUGA,ECU,,735057505,0.0,-90.19999694824219,-0.3,-90.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0252,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
253,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735057521,ALTAMAR,ECU,,735057521,-0.5,-90.30000305175781,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0253,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
254,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735057539,PINGUINO EXPLORER,ECU,,735057539,-0.8,-90.30000305175781,-0.8,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0254,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
255,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735057700,TIP TOP 4,ECU,,735057700,-0.8,-90.0999984741211,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0255,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
256,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735057744,SEA FINCH,ECU,,735057744,-0.5,-90.30000305175781,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0256,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
257,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735057940,NAT GEO DELFINA,ECU,,735057940,-0.3,-90.5999984741211,-0.3,-90.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0257,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
258,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735058210,FREDDY`S LEGACY,ECU,,735058210,-0.5,-90.5,-0.3,-90.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0258,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
259,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735058312,SANTA FE III,ECU,,735058312,-0.5,-90.30000305175781,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0259,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
260,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735058694,EL DELFIN,ECU,,735058694,0.3,-91.5999984741211,0.3,-91.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0260,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
261,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735058840,MARIA DEL CARMEN V,ECU,,735058840,-12.0,-77.0999984741211,-12.0,-77.0999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0261,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
262,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735058847,PATRICIA,ECU,,735058847,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0262,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
263,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059235,ANDES VI,ECU,,735059235,-0.6,-90.0,-1.0,-89.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0263,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
264,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059279,VIKIN,ECU,,735059279,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0264,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
265,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059321,PASSION,ECU,,735059321,-0.4,-90.5999984741211,-0.4,-90.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0265,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
266,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059355,SANTA CRUZ 2,ECU,,735059355,-0.4,-90.5,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0266,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
267,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059415,EL PATRON,ECU,,735059415,0.4,-90.5,0.4,-90.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0267,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
268,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059489,EAGLE RAY,ECU,,735059489,-0.5,-90.30000305175781,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0268,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
269,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059490,VIRGEN DEL CARMEN,ECU,,735059490,-0.5,-90.30000305175781,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0269,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
270,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059556,LA JAIBA,ECU,,735059556,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0270,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
271,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059689,ALYA,ECU,,735059689,-0.9,-89.5999984741211,-0.9,-89.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0271,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
272,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059708,ANA BELEN,ECU,,735059708,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0272,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
273,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059736,JESUS DEL CARMEN,ECU,,735059736,-0.5,-90.30000305175781,-0.5,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0273,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
274,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059770,TIPTOP-II,ECU,,735059770,0.0,-91.19999694824219,-0.1,-91.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0274,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
275,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735059883,MEGALODON,ECU,,735059883,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0275,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
276,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735060058,SILVER ORIGIN,ECU,,735060058,-0.3,-91.4000015258789,-0.3,-91.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0276,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
277,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735060136,DANIELITA,ECU,,735060136,0.1,-91.30000305175781,0.1,-91.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0277,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
278,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735060455,GALAXY  SIRIUS,ECU,,735060455,-0.8,-89.5999984741211,0.0,-89.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0278,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
279,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735060463,ODALISSA I,ECU,,735060463,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0279,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
280,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735060550,ANNE BONNY,ECU,,735060550,-0.8,-90.30000305175781,-0.8,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0280,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
281,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,735060574,HERMES,ECU,,735060574,-0.3,-91.4000015258789,-0.3,-91.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0281,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
282,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760000070,TASA 315,PER,,760000070,-7.7,-79.5,-7.7,-79.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0282,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
283,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760000400,DON OLE,PER,,760000400,-8.0,-79.5999984741211,-8.0,-79.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0283,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
284,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760003050,BCZA PSA MOLLENDO,PER,,760003050,-17.0,-72.0999984741211,-17.0,-72.0999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0284,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
285,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760006568,DALMACIA,PER,,760006568,-7.7,-79.5,-7.7,-79.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0285,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
286,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760011391,NORMA,PER,,760011391,-12.0,-77.19999694824219,-12.0,-77.0999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0286,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
287,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760013012,EP NUEVA RESBALOSA,PER,,760013012,-11.9,-77.69999694824219,-11.9,-77.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0287,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
288,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760013270,DON VICTOR,PER,,760013270,-11.6,-77.30000305175781,-11.6,-77.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0288,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
289,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760014964,GUANAY,PER,,760014964,-12.0,-77.19999694824219,-12.0,-77.19999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0289,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
290,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760016079,RIBAR 9,PER,,760016079,-11.6,-77.30000305175781,-11.5,-77.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0290,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
291,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760016647,CHIMBOTE 1,PER,,760016647,-12.1,-77.5,-12.7,-76.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0291,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
292,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760016660,BAMAR I,PER,,760016660,-11.0,-77.69999694824219,-11.2,-77.80000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0292,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
293,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760018818,BRUNELLA II,PER,,760018818,-7.8,-79.5999984741211,-7.7,-79.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0293,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
294,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,760061822,MARINHA 1,PER,,760061822,-8.1,-79.5,-7.9,-79.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0294,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
295,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,769493837,MELISSA HOPER,,,769493837,-11.1,-77.5999984741211,-11.1,-77.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0295,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
296,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,802756106,56106-27-99%,,,802756106,28.5,124.5999984741211,28.4,124.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0296,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
297,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,991279303,SLC793-03 86%,,,991279303,3.1,169.6999969482422,3.1,169.60000610351562,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0297,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
298,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,994110941,TEMANIM 1-11      9V,,,994110941,1.6,172.10000610351562,1.6,172.10000610351562,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0298,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
